learner,percentage,auc,logloss,brier,timeboth
classif.ctree,0.1,0.812142985415482,0.498712874837931,0.168322064151876,2.62366666666667
classif.ctree,0.2,0.820556614337503,0.491141292749677,0.164722376545282,4.61966666666668
classif.ctree,0.4,0.826613497673464,0.48277066632352,0.161939824521252,10.87
classif.ctree,0.7,0.83241947551903,0.474282416848843,0.159462566625618,27.5746666666666
classif.ctree,1,0.835539410378273,0.470323807613853,0.157969361366313,49.2916666666667
classif.extraTrees,0.1,0.846149179346775,0.455462820479394,0.154242070976279,85.2595
classif.extraTrees,0.2,0.853562081227037,0.448067319474105,0.151175255385985,104.9555
classif.extraTrees,0.4,0.860274973621893,0.439326519261202,0.14794446439437,146.92
classif.extraTrees,0.7,0.865174934446639,0.432820797236262,0.145502022780677,216.8335
classif.extraTrees,1,0.868568222268832,0.42870492397464,0.143865581550372,350.1715
